"id","name","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","price","review_scores_rating","neighbourhood","listing_url"
20837529,"New Spacious Guest Suite 2BR/1BA (D)",37.7138911888686,-122.408130391171,"Other","Entire home/apt",5,1,2,3,125,100,"Visitacion Valley","https://www.airbnb.com/rooms/20837529"
20032338,"Amazing city view 2BR/1BA",37.7198139096227,-122.401567491312,"House","Entire home/apt",4,1,2,2,141,100,"Visitacion Valley","https://www.airbnb.com/rooms/20032338"
1960478,"Clean  and cozy house with two cats",37.7128209829043,-122.406383168007,"House","Entire home/apt",3,1,2,2,60,96,"Visitacion Valley","https://www.airbnb.com/rooms/1960478"
4855686,"Spacious 2-Bedroom w/Parking! Sunny, Views, Safe!",37.713385879461,-122.398333416337,"House","Entire home/apt",7,1,2,4,250,94,"Visitacion Valley","https://www.airbnb.com/rooms/4855686"
8210662,"Business ready! New, quiet, safe & sunny SF home!",37.7155544867301,-122.399401230994,"Condominium","Entire home/apt",6,2.5,2,4,200,97,"Visitacion Valley","https://www.airbnb.com/rooms/8210662"
12288524,"Private Quarters in Luxury Home",37.7117432605092,-122.398908897383,"Apartment","Entire home/apt",8,2,2,4,250,94,"Visitacion Valley","https://www.airbnb.com/rooms/12288524"
10862977,"Pacific Heights Elegance W Views 2bd/2ba, Parking",37.7954321979317,-122.437105106347,"Apartment","Entire home/apt",4,2,2,2,223,90,"Pacific Heights","https://www.airbnb.com/rooms/10862977"
9998974,"(2) Bed (2) Bath Pacific Heights",37.7956810687529,-122.426293855919,"Apartment","Entire home/apt",4,2,2,2,200,100,"Pacific Heights","https://www.airbnb.com/rooms/9998974"
9180885,"Pacific Heights Top Floor w/ Views",37.7897438148047,-122.429194306629,"Apartment","Entire home/apt",5,1,2,2,358,96,"Pacific Heights","https://www.airbnb.com/rooms/9180885"
14184266,"Astounding Golden Gate Views!",37.7947269655072,-122.43439403929,"Apartment","Entire home/apt",4,2,2,2,500,100,"Pacific Heights","https://www.airbnb.com/rooms/14184266"
455588,"Luxury Pacific Heights Flat",37.788118526724,-122.445607597303,"Apartment","Entire home/apt",4,2,2,2,449,97,"Pacific Heights","https://www.airbnb.com/rooms/455588"
16381134,"Original House of The Real World of SF",37.7917995554053,-122.432235441403,"House","Entire home/apt",4,2,2,2,275,99,"Pacific Heights","https://www.airbnb.com/rooms/16381134"
14712433,"Elegant, Light Filled, Pacific Heights Apartment",37.7905186016417,-122.44256658872,"Apartment","Entire home/apt",4,1,2,2,276,100,"Pacific Heights","https://www.airbnb.com/rooms/14712433"
10565104,"A Musician's Mediterranean Dream",37.7968083514128,-122.425135831289,"House","Entire home/apt",4,2,2,2,333,96,"Pacific Heights","https://www.airbnb.com/rooms/10565104"
16569308,"Luxury Designer Flat in Pacific Heights",37.7915008046538,-122.437783957614,"Apartment","Entire home/apt",4,1.5,2,2,250,95,"Pacific Heights","https://www.airbnb.com/rooms/16569308"
13885045,"2 Bed 2 Bath Spacious Pacific Heights Home w/Patio",37.7882197760973,-122.446380826691,"Condominium","Entire home/apt",4,2,2,2,280,20,"Pacific Heights","https://www.airbnb.com/rooms/13885045"
1438504,"Luxury Designer Condo Pac Heights",37.7918434711287,-122.442233073529,"Condominium","Entire home/apt",4,2,2,2,550,92,"Pacific Heights","https://www.airbnb.com/rooms/1438504"
2257205,"Oasis to relax, Surrounding views, Family friendly",37.7932401847085,-122.433975642964,"Apartment","Entire home/apt",4,1,2,3,400,85,"Pacific Heights","https://www.airbnb.com/rooms/2257205"
12953897,"Huge 2 bed 2 bath Victorian in Amazing Location",37.7954309293645,-122.423590814932,"Apartment","Entire home/apt",5,2,2,4,450,100,"Pacific Heights","https://www.airbnb.com/rooms/12953897"
7840831,"jackson terrace",37.7936263895802,-122.441685535969,"Condominium","Entire home/apt",3,1,2,2,395,96,"Pacific Heights","https://www.airbnb.com/rooms/7840831"
15605267,"Apartment near Union Street",37.7962154812473,-122.424760650362,"Apartment","Entire home/apt",4,2,2,2,400,100,"Pacific Heights","https://www.airbnb.com/rooms/15605267"
4824504,"Spacious Beautifully Decorated 2 Bed/1 Bath",37.7926384242777,-122.423410154589,"Apartment","Entire home/apt",5,1,2,2,200,95,"Pacific Heights","https://www.airbnb.com/rooms/4824504"
18895782,"Beautiful Marina flat!",37.7972094088307,-122.425684702821,"Apartment","Entire home/apt",5,2.5,2,3,350,91,"Pacific Heights","https://www.airbnb.com/rooms/18895782"
10137551,"Spacious 2BR in Pacific Heights",37.7904783377091,-122.424396926168,"Apartment","Entire home/apt",4,1.5,2,2,290,95,"Pacific Heights","https://www.airbnb.com/rooms/10137551"
8989344,"Old World San Francisco Charm",37.7907559514093,-122.443054998706,"Apartment","Entire home/apt",3,1,2,2,375,99,"Pacific Heights","https://www.airbnb.com/rooms/8989344"
11228828,"Luxury Condo in Prime SF location",37.7943453703814,-122.436244038168,"Condominium","Entire home/apt",4,2,2,2,650,100,"Pacific Heights","https://www.airbnb.com/rooms/11228828"
5615061,"Sophisticated Condo in Pacific Heights",37.7917648601829,-122.428793081031,"Apartment","Entire home/apt",3,1,2,2,1000,100,"Pacific Heights","https://www.airbnb.com/rooms/5615061"
10752160,"Beautiful Union Street Flat",37.7957289380193,-122.435722801104,"Apartment","Entire home/apt",4,1.5,2,3,395,99,"Pacific Heights","https://www.airbnb.com/rooms/10752160"
1183672,"New Condo 2BR/2BA, Deck Pac Heights",37.7902799052777,-122.436079117445,"Apartment","Entire home/apt",4,2,2,2,400,100,"Pacific Heights","https://www.airbnb.com/rooms/1183672"
17174460,"Pacific Heights Condo",37.7906229020782,-122.435922919844,"Condominium","Entire home/apt",4,2,2,2,450,100,"Pacific Heights","https://www.airbnb.com/rooms/17174460"
6900746,"Spacious 2 BD Apt  - Central Location!",37.7884213806488,-122.437784041657,"Apartment","Entire home/apt",5,1.5,2,2,250,100,"Pacific Heights","https://www.airbnb.com/rooms/6900746"
3889219,"Art Deco Condo in Pacific Heights",37.7965877280697,-122.427506932609,"Apartment","Entire home/apt",3,1.5,2,2,540,94,"Pacific Heights","https://www.airbnb.com/rooms/3889219"
9705777,"Pac Heights Spacious 2 Bed/2 Bath, Views",37.7937870581944,-122.424640747354,"Apartment","Entire home/apt",6,2,2,3,235,92,"Pacific Heights","https://www.airbnb.com/rooms/9705777"
18891346,"Spacious 2bd/2Ba Pac Heights w/ Views, Luxury Beds",37.7943144242484,-122.425313335513,"Apartment","Entire home/apt",4,2,2,2,189,93,"Pacific Heights","https://www.airbnb.com/rooms/18891346"
544188,"Home Away From Home: Gr8 loctation",37.7934100471088,-122.425214184022,"Apartment","Entire home/apt",8,2,2,2,190,96,"Pacific Heights","https://www.airbnb.com/rooms/544188"
4785521,"2BD/2BA in beautiful Pac Heights",37.7894769524375,-122.438060420794,"Apartment","Entire home/apt",6,2,2,2,400,92,"Pacific Heights","https://www.airbnb.com/rooms/4785521"
6326133,"Spacious Sunny Victorian Suite (BR+LR)",37.7888096344874,-122.440000745501,"Condominium","Entire home/apt",3,1,2,2,225,99,"Pacific Heights","https://www.airbnb.com/rooms/6326133"
13577029,"Eva+Emily's Pac Heights Marina-View Home",37.7955953544485,-122.437836317979,"Apartment","Entire home/apt",5,2,2,3,190,100,"Pacific Heights","https://www.airbnb.com/rooms/13577029"
17094099,"Dream location with view of Alcatraz Island",37.7935442459247,-122.428997308675,"Apartment","Entire home/apt",3,1,2,3,135,100,"Pacific Heights","https://www.airbnb.com/rooms/17094099"
16417011,"Charming & Elegant 2 Bd/2 Ba Condo in Pac Heights",37.7953709993378,-122.424606786529,"Apartment","Entire home/apt",4,2,2,2,400,100,"Pacific Heights","https://www.airbnb.com/rooms/16417011"
2636446,"Sunny flat centrally located near Golden Gate Park",37.7821362184666,-122.453348551737,"House","Entire home/apt",7,1.5,2,2,227,93,"Presidio Heights","https://www.airbnb.com/rooms/2636446"
19905553,"Crow's Hermitage",37.7889350096063,-122.447604715541,"Apartment","Entire home/apt",2,1,2,2,500,100,"Presidio Heights","https://www.airbnb.com/rooms/19905553"
19594008,"Luxurious, restored Victorian w/ modern amenities",37.78321886014,-122.450499259596,"House","Entire home/apt",6,1,2,4,195,98,"Presidio Heights","https://www.airbnb.com/rooms/19594008"
1209893,"Sophisticated Chic Designer Flat -",37.783899051584,-122.458957945378,"House","Entire home/apt",6,1.5,2,3,750,100,"Presidio Heights","https://www.airbnb.com/rooms/1209893"
13315375,"Luxury 2 BR 2 BA Penthouse Living w/ Views in SoMa",37.7728058352646,-122.404499257361,"Other","Entire home/apt",6,2,2,3,499,97,"SoMa","https://www.airbnb.com/rooms/13315375"
14826774,"Lux Top Floor Loft in SOMA",37.7771777449424,-122.409212060313,"Apartment","Entire home/apt",6,2,2,3,688,96,"SoMa","https://www.airbnb.com/rooms/14826774"
2592518,"Freshly Remodeled Two Bedroom Home",37.7766871636662,-122.409271021931,"House","Entire home/apt",5,1,2,2,333,98,"SoMa","https://www.airbnb.com/rooms/2592518"
117955,"Stunning 2bd2bt- Roofdeck + HOTTUB!",37.7754080754454,-122.411422431023,"Apartment","Entire home/apt",8,2,2,2,450,95,"SoMa","https://www.airbnb.com/rooms/117955"
6646641,"2 bed/2 bath LARGE SOMA Loft near Moscone/Caltrain",37.7762046763695,-122.399547861555,"Other","Entire home/apt",5,1.5,2,2,339,100,"SoMa","https://www.airbnb.com/rooms/6646641"
12673183,"Sunny 2-bedroom SOMA loft",37.772529470794,-122.403106673762,"Apartment","Entire home/apt",5,1.5,2,2,220,100,"SoMa","https://www.airbnb.com/rooms/12673183"
15981999,"DT Modern 2B2B Apartment City View",37.7806725943884,-122.410808522931,"Apartment","Entire home/apt",4,2,2,2,349,98,"SoMa","https://www.airbnb.com/rooms/15981999"
11260839,"Amazing 2 Bedroom apartment! SoMa",37.7769976574282,-122.411889389492,"Apartment","Entire home/apt",4,1,2,3,170,82,"SoMa","https://www.airbnb.com/rooms/11260839"
19907178,"Entire Flat in SOMA - central to everything",37.7774588604452,-122.408299224867,"Condominium","Entire home/apt",4,1,2,2,249,100,"SoMa","https://www.airbnb.com/rooms/19907178"
9882716,"SoMa Garden Apartment",37.7742591045261,-122.401917791514,"Apartment","Entire home/apt",4,1,2,2,260,98,"SoMa","https://www.airbnb.com/rooms/9882716"
13689425,"2 bedroom 2 bathroom stunning view",37.7730044988203,-122.398139519619,"Apartment","Entire home/apt",5,2,2,2,265,80,"SoMa","https://www.airbnb.com/rooms/13689425"
17867364,"Brand new modern apartment in SOMA",37.7793275004734,-122.409805460849,"Apartment","Entire home/apt",5,2,2,2,275,100,"SoMa","https://www.airbnb.com/rooms/17867364"
17240727,"Professional loft in the heart of SOMA/Downtown SF",37.7820935026233,-122.394942610876,"Apartment","Entire home/apt",4,2,2,2,445,84,"South Beach","https://www.airbnb.com/rooms/17240727"
6181501,"BRAND NEW 2BR/2BA in SOMA",37.7849018895168,-122.395428544671,"Apartment","Entire home/apt",6,2,2,2,299,92,"SoMa","https://www.airbnb.com/rooms/6181501"
20452026,"2 bedroom apartment in trendy SoMa",37.7768159103394,-122.416943552949,"Apartment","Entire home/apt",4,2,2,2,650,95,"SoMa","https://www.airbnb.com/rooms/20452026"
3199784,"Huge Modern 2 Bed / 2 Bath in SOMA",37.7796118841403,-122.391948948656,"Apartment","Entire home/apt",6,2,2,2,322,92,"South Beach","https://www.airbnb.com/rooms/3199784"
15717561,"Luxury Condo in Financial District",37.7859412148358,-122.392322373355,"Condominium","Entire home/apt",2,1,2,2,249,94,"South Beach","https://www.airbnb.com/rooms/15717561"
6625407,"2 Bdr House in sunny Soma",37.772255525526,-122.413881071859,"House","Entire home/apt",4,1,2,2,350,100,"SoMa","https://www.airbnb.com/rooms/6625407"
1171918,"Modern SOMA Loft with great layout!",37.7769656056708,-122.404754396336,"Other","Entire home/apt",4,2,2,2,245,98,"SoMa","https://www.airbnb.com/rooms/1171918"
2496762,"Top Level Penthouse with Stunning Views of the Bay",37.7882787618055,-122.392786167011,"Apartment","Entire home/apt",10,2,2,2,550,92,"South Beach","https://www.airbnb.com/rooms/2496762"
1636810,"Luxury SoMa 2Bd 2Ba loft w/parking",37.7742360209133,-122.410589612254,"Other","Entire home/apt",4,2,2,2,290,96,"SoMa","https://www.airbnb.com/rooms/1636810"
17130769,"Luxury Penthouse w/ Bay Bridge, AT&T Park View",37.7804970306531,-122.389654465312,"Apartment","Entire home/apt",7,2,2,5,399,90,"South Beach","https://www.airbnb.com/rooms/17130769"
6299485,"Bright, fun loft townhouse in SOMA",37.7757670711586,-122.408666149796,"Other","Entire home/apt",4,1,2,2,250,96,"SoMa","https://www.airbnb.com/rooms/6299485"
9970079,"2 BR SPECTACULAR VIEW Luxurious Penthouse",37.7784283418816,-122.394236566359,"Apartment","Entire home/apt",6,2,2,2,500,95,"SoMa","https://www.airbnb.com/rooms/9970079"
7463435,"2bd/2ba next to AT&T/Caltrain/OpenWorld/Dreamforce",37.7786314838255,-122.394024399491,"Apartment","Entire home/apt",5,2,2,2,2000,100,"SoMa","https://www.airbnb.com/rooms/7463435"
16688361,"2 BD Mission Bay/Dogpatch Loft Apartment",37.7693083648061,-122.388379468582,"Apartment","Entire home/apt",3,2,2,2,225,86,"Mission Bay","https://www.airbnb.com/rooms/16688361"
9971053,"2 BR 2BA condo with great view of city",37.7756802125756,-122.410763378629,"Condominium","Entire home/apt",5,2,2,2,275,93,"SoMa","https://www.airbnb.com/rooms/9971053"
8368417,"Modern Loft Style 2 BR",37.771859903716,-122.423122431044,"Condominium","Entire home/apt",4,1,2,2,200,94,"SoMa","https://www.airbnb.com/rooms/8368417"
19911711,"Brand New Modern Residency near Moscone Center",37.7747675582877,-122.410682130513,"Apartment","Entire home/apt",6,2,2,4,349,94,"SoMa","https://www.airbnb.com/rooms/19911711"
18938396,"Stunning tri-level loft in the heart of SOMA",37.7814991153307,-122.394844591489,"Other","Entire home/apt",4,1.5,2,2,280,100,"South Beach","https://www.airbnb.com/rooms/18938396"
16497710,"Lovely 2 Bedroom in SOMA Edwardian",37.7767148542483,-122.410325456198,"Apartment","Entire home/apt",5,1,2,3,325,94,"SoMa","https://www.airbnb.com/rooms/16497710"
14234871,"Hidden Home in Downtown SF",37.781139651704,-122.407766140253,"Apartment","Entire home/apt",4,1,2,2,250,83,"SoMa","https://www.airbnb.com/rooms/14234871"
1080980,"Beautiful loft in the heart of SoMa",37.7780722312229,-122.410102588031,"Apartment","Entire home/apt",4,2,2,2,595,98,"SoMa","https://www.airbnb.com/rooms/1080980"
12777409,"Uber Comfy 2 Bd Loft with Free Garage Parking!",37.7768203000726,-122.397266388439,"Other","Entire home/apt",8,2,2,4,399,90,"SoMa","https://www.airbnb.com/rooms/12777409"
19953592,"Cozy place with view",37.7837464180104,-122.388755099961,"Apartment","Entire home/apt",6,2,2,3,325,96,"South Beach","https://www.airbnb.com/rooms/19953592"
12811308,"*Fall Specials! Modern SOMA 2 BR Condo W/Parking",37.7789259450155,-122.403908940676,"Condominium","Entire home/apt",6,2,2,3,239,88,"SoMa","https://www.airbnb.com/rooms/12811308"
20149972,"Well-appointed SOMA penthouse loft in heart of SF",37.7823034730099,-122.394833078898,"Condominium","Entire home/apt",4,2,2,2,275,100,"South Beach","https://www.airbnb.com/rooms/20149972"
7665362,"Central loft - walk to everywhere! Smarthome!!",37.7768223302272,-122.414646881952,"Other","Entire home/apt",5,2.5,2,2,450,98,"SoMa","https://www.airbnb.com/rooms/7665362"
18397668,"Cozy Mission 2BR with Backyard",37.7744878909617,-122.419029936906,"Apartment","Entire home/apt",4,1,2,2,0,100,"SoMa","https://www.airbnb.com/rooms/18397668"
19040646,"Desirable 2br/2ba SOMA/MissionBay/AT&TPark/Moscone",37.7790842898149,-122.394465434088,"Apartment","Entire home/apt",4,2,2,2,350,97,"SoMa","https://www.airbnb.com/rooms/19040646"
18331809,"SF NEWEST LUXURY EXECUTIVE PENTHOUSE SUITE",37.7877602906941,-122.392552131716,"Apartment","Entire home/apt",6,2,2,2,564,100,"South Beach","https://www.airbnb.com/rooms/18331809"
10728792,"Downtown Double Suite",37.7799514521502,-122.405382867862,"Apartment","Entire home/apt",6,2,2,3,399,95,"SoMa","https://www.airbnb.com/rooms/10728792"
18675571,"Sunny (PHONE NUMBER HIDDEN) apt",37.7862880402119,-122.390478888321,"Apartment","Entire home/apt",6,2,2,3,110,100,"South Beach","https://www.airbnb.com/rooms/18675571"
16003867,"INSANE VIEW ON BAY BRIDGE AND THE BAY 2BR SW-POOL",37.7829273368702,-122.390402309034,"Apartment","Entire home/apt",6,2,2,2,500,97,"South Beach","https://www.airbnb.com/rooms/16003867"
4111549,"Bright Loft in SOMA - SF",37.7769628389399,-122.410717208046,"Other","Entire home/apt",4,1.5,2,3,388,93,"SoMa","https://www.airbnb.com/rooms/4111549"
20197582,"Luxurious apartment / SF  34th floor, bay view",37.7874535025237,-122.392859045779,"Apartment","Entire home/apt",4,2,2,2,650,96,"South Beach","https://www.airbnb.com/rooms/20197582"
8760949,"Sunny 2 bd on Valencia St",37.7723092839955,-122.421297421492,"Apartment","Entire home/apt",4,1,2,2,310,96,"SoMa","https://www.airbnb.com/rooms/8760949"
10858096,"Superb Space",37.7765001118228,-122.403975452847,"Apartment","Entire home/apt",4,2,2,3,360,98,"SoMa","https://www.airbnb.com/rooms/10858096"
19180814,"Views from 2 Bed/2 Bath Penthouse In Downtown SF",37.774403988238,-122.41077795289,"Apartment","Entire home/apt",12,2,2,8,449,99,"SoMa","https://www.airbnb.com/rooms/19180814"
19491766,"Comfortable luxury condo",37.7889269663716,-122.392255800093,"Condominium","Entire home/apt",5,2,2,2,330,96,"South Beach","https://www.airbnb.com/rooms/19491766"
17149111,"Luxury Penthouse w/ Bay Bridge, AT&T Park View",37.7804653975957,-122.389234688728,"Apartment","Entire home/apt",7,2,2,5,399,98,"South Beach","https://www.airbnb.com/rooms/17149111"
10103881,"CONDO 2 BEDROOM AMAZING VIEWS!!",37.7835975124109,-122.398621012326,"Condominium","Entire home/apt",4,2,2,2,395,100,"SoMa","https://www.airbnb.com/rooms/10103881"
19703706,"**2bd / 2ba Luxury Condo in SF High Rise**",37.7780235674681,-122.411634484949,"Condominium","Entire home/apt",6,2,2,2,399,100,"SoMa","https://www.airbnb.com/rooms/19703706"
9971487,"TOP FLOOR Luxurious Executive Penthouse 2BR",37.7772191750349,-122.392384598367,"Apartment","Entire home/apt",6,2,2,2,500,96,"SoMa","https://www.airbnb.com/rooms/9971487"
6567853,"Loft apartment in SoMa",37.7738898643493,-122.399999331889,"Apartment","Entire home/apt",4,2,2,2,245,100,"SoMa","https://www.airbnb.com/rooms/6567853"
7595431,"Expansive Penthouse SOMA Loft",37.7783648037431,-122.412079030156,"Apartment","Entire home/apt",8,2,2,3,399,95,"SoMa","https://www.airbnb.com/rooms/7595431"
10414061,"Fully-Stocked, Modern-Apartment w/ Home Office",37.7782928646731,-122.394147875574,"Apartment","Entire home/apt",4,1,2,2,275,95,"SoMa","https://www.airbnb.com/rooms/10414061"
59314,"Cute and Cozy Condo near Moscone",37.7769789043963,-122.410468634914,"Apartment","Entire home/apt",2,1,2,1,225,96,"SoMa","https://www.airbnb.com/rooms/59314"
3647017,"Sea theme - Extra LARGE 2 BD 2 BA",37.7820530599837,-122.402950235824,"Apartment","Entire home/apt",6,2,2,5,700,100,"SoMa","https://www.airbnb.com/rooms/3647017"
1276744,"New Clean Modern at Prime Location",37.7802275925737,-122.40679720072,"Apartment","Entire home/apt",4,2,2,2,358,92,"SoMa","https://www.airbnb.com/rooms/1276744"
18346141,"Retro SoMa Home Close to Everything! 97 Walkscore",37.7770842379408,-122.413737548564,"House","Entire home/apt",6,2,2,4,139,100,"SoMa","https://www.airbnb.com/rooms/18346141"
8761496,"Animal-Friendly, Sunny Loft",37.7772023668586,-122.398064579182,"Other","Entire home/apt",6,2,2,3,600,100,"SoMa","https://www.airbnb.com/rooms/8761496"
8507444,"The Ivy Tower - Spacious Loft",37.7771988181196,-122.407646925123,"Apartment","Entire home/apt",6,2.5,2,2,375,100,"SoMa","https://www.airbnb.com/rooms/8507444"
16605473,"HUGE Flat in Downtown SF!!! SALESFORCE",37.7841901952861,-122.389822407456,"House","Entire home/apt",9,2.5,2,5,350,95,"South Beach","https://www.airbnb.com/rooms/16605473"
18358564,"2BD Luxurious Southbeach/SOMA Walkable Unit",37.7796870603281,-122.396690698501,"Apartment","Entire home/apt",4,2,2,2,320,98,"SoMa","https://www.airbnb.com/rooms/18358564"
20470764,"Full 2 Bedroom 2 Bathroom Modern Spacious Loft",37.7791138517085,-122.398632633965,"Apartment","Entire home/apt",6,2,2,2,275,100,"SoMa","https://www.airbnb.com/rooms/20470764"
1725833,"Sunny Waterfront Condo, South Beach",37.7889857399871,-122.389331285395,"Apartment","Entire home/apt",4,2,2,2,325,97,"South Beach","https://www.airbnb.com/rooms/1725833"
19196925,"Exec-2 Monitors, White board, 2bed/2bath - Moscone",37.7789839466892,-122.403468612872,"Apartment","Entire home/apt",4,2,2,2,347,100,"SoMa","https://www.airbnb.com/rooms/19196925"
13800346,"Large South Beach 2bd/2ba apartment with views",37.7831624501535,-122.389976120165,"Apartment","Entire home/apt",6,2,2,3,400,100,"South Beach","https://www.airbnb.com/rooms/13800346"
12454870,"2BD near Moscone, Union Square & BART.  Fast WiFi!",37.7790255300226,-122.407958095845,"Apartment","Entire home/apt",5,1,2,2,300,93,"SoMa","https://www.airbnb.com/rooms/12454870"
5951991,"Moscone Conv Center: Sunny2BR/2Bath ALL YOURS!",37.7803237772714,-122.405002975951,"Apartment","Entire home/apt",5,2,2,3,299,100,"SoMa","https://www.airbnb.com/rooms/5951991"
19845277,"Gorgeous Panoramic Suite in Downtown SF",37.7752486711738,-122.414542569141,"Apartment","Entire home/apt",12,2,2,9,449,80,"SoMa","https://www.airbnb.com/rooms/19845277"
4720851,"Large stylish 2bd /2.5ba central SF",37.7702040705926,-122.409503815565,"Apartment","Entire home/apt",4,2.5,2,2,440,100,"SoMa","https://www.airbnb.com/rooms/4720851"
8472666,"Sunny Urban Sanctuary",37.7721858285134,-122.41672221479,"Apartment","Entire home/apt",4,1,2,2,250,91,"SoMa","https://www.airbnb.com/rooms/8472666"
10389552,"Spectacular Flat Steps away from the Salesforce!",37.7855928631173,-122.393085237293,"Apartment","Entire home/apt",4,2.5,2,3,158,100,"South Beach","https://www.airbnb.com/rooms/10389552"
18074138,"2BR + 2BA SoMa Hip + Fancy Mid Modern Loft Space",37.7782499022911,-122.409772914405,"Apartment","Entire home/apt",5,2,2,3,339,95,"SoMa","https://www.airbnb.com/rooms/18074138"
15025842,"Huge Hip 2BR + 2 BA SoMa Loft Penthouse w/ VIEWS!",37.7768998718812,-122.409907033212,"Other","Entire home/apt",5,2,2,2,450,97,"SoMa","https://www.airbnb.com/rooms/15025842"
17219748,"Luxuriest new Apartment @ Center of SF",37.7771481873724,-122.408634592803,"Apartment","Entire home/apt",4,2,2,2,369,95,"SoMa","https://www.airbnb.com/rooms/17219748"
3395051,"NOE VALLEY HOME WITH VIEW, DECK, FIREPLACE",37.7416767618962,-122.430607627929,"Apartment","Entire home/apt",6,3,2,3,425,100,"Noe Valley","https://www.airbnb.com/rooms/3395051"
7987834,"Amazing sun filled remodeled house",37.7342213412236,-122.43118724113,"Apartment","Entire home/apt",3,1,2,2,199,100,"Glen Park","https://www.airbnb.com/rooms/7987834"
18771427,"Sunny, beautiful 2 BR victorian in Noe Valley",37.7397205788678,-122.426384628195,"House","Entire home/apt",4,1,2,2,250,100,"Noe Valley","https://www.airbnb.com/rooms/18771427"
17907264,"San Francisco Home",37.7377341155947,-122.425835946868,"House","Entire home/apt",4,1,2,3,225,100,"Glen Park","https://www.airbnb.com/rooms/17907264"
16587110,"2 BR sunny house with private garden in Glen Park",37.737288157972,-122.431663552922,"House","Entire home/apt",4,1,2,2,170,100,"Glen Park","https://www.airbnb.com/rooms/16587110"
19963338,"Minimalists' Paradise In An Expansive Space",37.7387051031157,-122.426170480478,"Apartment","Entire home/apt",6,2,2,2,400,100,"Glen Park","https://www.airbnb.com/rooms/19963338"
2096756,"Sunny home, free parking, BART",37.7350796865115,-122.439492681914,"House","Entire home/apt",5,1,2,2,214,98,"Glen Park","https://www.airbnb.com/rooms/2096756"
1652301,"Charming Victorian with deck",37.7409000335984,-122.430706109619,"House","Entire home/apt",4,1.5,2,3,225,99,"Noe Valley","https://www.airbnb.com/rooms/1652301"
4879719,"Country Living in San Francisco",37.736674592814,-122.436667599207,"House","Entire home/apt",4,2,2,2,250,20,"Glen Park","https://www.airbnb.com/rooms/4879719"
4549488,"Incredible views from luxury home",37.739524500658,-122.429491786766,"Apartment","Entire home/apt",3,1.5,2,2,250,97,"Glen Park","https://www.airbnb.com/rooms/4549488"
14198641,"Cozy flat with backyard",37.7408477012759,-122.430540583675,"Apartment","Entire home/apt",2,1,2,1,130,100,"Noe Valley","https://www.airbnb.com/rooms/14198641"
760794,"Panoramic View, Gorgeous, Homey:",37.7386815539641,-122.429485210397,"House","Entire home/apt",4,1.5,2,3,250,94,"Glen Park","https://www.airbnb.com/rooms/760794"
3712976,"Quiet, Elegant, Everything You Need",37.7383602905222,-122.427045367779,"Apartment","Entire home/apt",4,1,2,2,178,97,"Glen Park","https://www.airbnb.com/rooms/3712976"
17670655,"Work/Leisure 10 min walk from BART Glen Park",37.7363331450149,-122.431988909987,"House","Entire home/apt",4,1,2,2,200,93,"Glen Park","https://www.airbnb.com/rooms/17670655"
11100497,"Elegant Victorian Cottage",37.7342734377936,-122.436254263214,"House","Entire home/apt",4,1,2,3,300,100,"Glen Park","https://www.airbnb.com/rooms/11100497"
15375745,"Private 2-br home near BART and Glen Canyon Park!",37.735556730282,-122.438948333853,"House","Entire home/apt",4,1,2,3,139,93,"Glen Park","https://www.airbnb.com/rooms/15375745"
10587791,"2 bedroom in San Francisco",37.7411837552708,-122.430248720368,"Apartment","Entire home/apt",4,1.5,2,2,250,92,"Noe Valley","https://www.airbnb.com/rooms/10587791"
20500854,"Stay in Notable SF Novelist's Flat",37.7364043439938,-122.428226434277,"Condominium","Entire home/apt",4,2,2,2,195,100,"Glen Park","https://www.airbnb.com/rooms/20500854"
5918090,"Entire House - Central, bright, modern & spacious",37.739039251576,-122.426652887752,"House","Entire home/apt",5,1,2,2,275,97,"Glen Park","https://www.airbnb.com/rooms/5918090"
19890689,"Beautifully appointed apartment in Glen Park!!",37.7353655112506,-122.429056051262,"Apartment","Entire home/apt",4,1,2,2,250,100,"Glen Park","https://www.airbnb.com/rooms/19890689"
183859,"Family-Friendly Flat In San Francisco, CA. USA",37.7362567158599,-122.436769660021,"House","Entire home/apt",4,1,2,2,220,96,"Glen Park","https://www.airbnb.com/rooms/183859"
3031785,"2 BR w/Panoramic Views, Balcony",37.7376338992388,-122.429329279122,"Apartment","Entire home/apt",4,1,2,2,215,96,"Glen Park","https://www.airbnb.com/rooms/3031785"
5630741,"Dogpatch @water 2br/2.5b loft",37.7633739964602,-122.387089248574,"Other","Entire home/apt",4,2.5,2,2,345,94,"Dogpatch","https://www.airbnb.com/rooms/5630741"
7360699,"Charming Home with Stunning Views",37.7584345736104,-122.401121312909,"House","Entire home/apt",4,1,2,2,175,95,"Potrero Hill","https://www.airbnb.com/rooms/7360699"
17961646,"2 bed Apartment with fab city views",37.7606108123239,-122.400754302798,"Apartment","Entire home/apt",4,1,2,2,340,98,"Potrero Hill","https://www.airbnb.com/rooms/17961646"
1393189,"Gorgeous Apt in Potrero Hill",37.7552555739452,-122.400102459093,"Apartment","Entire home/apt",4,2,2,2,199,96,"Potrero Hill","https://www.airbnb.com/rooms/1393189"
